record_id	pmid	doi	year	title_short	country_or_region	income_level	target_population	target_population_notes	setting	delivery_model	return_channel	followup_support	self_sampling_confirmed	assay_type	triage_pathway	design	n_invited	n_participated	uptake_pct	followup_closure_reported	followup_reporting_level	followup_completion_pct	followup_notes	equity_stratified_results_reported	acceptability_reported	cost_reported	key_barriers_facilitators	limitations	implementation_core_status	implementation_core_reason	implementation_core_evidence
PMID_30087059	30087059	10.1016/j.ygyno.2018.08.004	2018	Cervico-vaginal self-collection in HIV-infected and uninfected women from Tapajós region, Amazon, Brazil: High acceptabi	UNK	UNK	other	Indigenous/minority focus	primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Cross-sectional implementation study (N=153) in Brazil.	The overall acceptability of CVSC was 87%. ... Prevalence of any HPV ... infection was 42.9%.
PMID_30108095	30108095	10.1158/1055-9965.epi-18-0480	2018	Determinants for Participation in Human Papillomavirus Self-Sampling among Nonattenders to Cervical Cancer Screening in 	UNK	UNK	nonattenders		other	unk	unk	unk	Y	UNK	cytology	individual_RCT		21314.0		N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_30161053	30161053	10.1097/lgt.0000000000000432	2018	Cervical Cancer Screening for Women With Disabilities: Time for a New Approach?	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			Y	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_30179994	30179994	10.1097/lgt.0000000000000430	2018	Preference for Human Papillomavirus Self-Collection and Papanicolaou: Survey of Underscreened Women in North Carolina.	UNK	UNK	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_30197540	30197540	10.2147/clep.s164826	2018	HPV self-sampling in cervical cancer screening: the effect of different invitation strategies in various socioeconomic g	UNK	UNK	migrant_minority		home_mail	mail_to_home_return_mail	mail	reminders	Y	UNK	cytology	individual_RCT	791.0		8.1	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_30216191	30216191	10.2478/raon-2018-0036	2018	Randomised trial of HPV self-sampling among non-attenders in the Slovenian cervical screening programme ZORA: comparing 	Slovenia	HIC	nonattenders		home_mail	home_mail	unk	unk	Y	DNA	direct_colposcopy	individual_RCT			7.7	Y	referral_only			N	N	N		Field reconciled during final eligibility review.	CORE	extractable_implementation_or_cascade_result	
PMID_30399091	30399091	10.1097/aog.0000000000002964	2018	Home Self-Collection by Mail to Test for Human Papillomavirus and Sexually Transmitted Infections.	United States	HIC	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Validation/Acceptability study with 193 participants in NC.	Overall, 193 women had conclusive high-risk HPV results for all three samples.
PMID_30518468	30518468		2018	[HPV self-sampling for cervical cancer screening in Denmark].	UNK	UNK	underscreened_general		other	unk	unk	reminders	Y	UNK	unk	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_30627330	30627330	10.4314/mmj.v30i2.2	2018	Feasibility, validity and acceptability of self-collected samples for human papillomavirus (HPV) testing in rural Malawi	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Feasibility study with 199 enrolled women in Malawi.	Among the 199 enrolled women, 22% had any high risk-HPV.
PMID_26944955	26944955	10.1136/jfprhc-2015-101305	2017	Factors influencing Malawian women's willingness to self-collect samples for human papillomavirus testing.	UNK	UNK	rural_low_access	rural under-screened	community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	other				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Longitudinal study with actual self-collection outcomes (n=824).	...enrollment from the catchment area ... willingness to self-collect was captured.
PMID_27235844	27235844	10.1177/0969141316639346	2017	Offering self-sampling to cervical screening non-attenders in primary care.	UNK	UNK	nonattenders		home_mail	unk	unk	unk	Y	DNA	cytology	program_evaluation			14.0	Y	completion_reported	85.0	HPV-positive participants: 33/39 attended follow-up.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_27774794	27774794	10.1080/13557858.2016.1246423	2017	Intravaginal practices are associated with greater odds of high-risk HPV infection in Haitian women.	UNK	UNK	other		community_outreach	chw_door_to_door	mixed	unk	Y	DNA	cytology	observational				N	none			Y	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Community participatory research with 416 women.	CHWs recruited 416 women for cervical self-sampling ... 11% ... tested positive.
PMID_28050338	28050338	10.1016/j.pmedr.2016.12.017	2017	Efficacy of self-sampling in promoting participation to cervical cancer screening also in subsequent round.	UNK	UNK	underscreened_general		home_mail	unk	unk	reminders	Y	UNK	unk	individual_RCT	2995.0	47.0	2.0	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28086933	28086933	10.1186/s12905-016-0360-0	2017	Self-collection based HPV testing for cervical cancer screening among women living with HIV in Uganda: a descriptive ana	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	unk	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28184239	28184239	10.1186/s13027-017-0123-z	2017	Randomized trial evaluating self-sampling for HPV DNA based tests for cervical cancer screening in Nigeria.	Nigeria	LMIC	rural_low_access	Community-based trial in Sub-Saharan Africa / hard-to-reach setting with low screening uptake context.	community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	unk	individual_RCT	400	185	93.0	N	none		Reported screening uptake and sample adequacy; no post-positive follow-up completion reported in abstract.	N	N	N		Added after audit: community-based Nigerian RCT in low-screening/hard-to-reach SSA context.	CORE	Community-based randomized trial in Nigeria with observed self-sampling uptake and sample adequacy outcomes.	Most participants in the self-collection arm (93%, 185/200) submitted samples; community-based trial in Abuja, Nigeria.
PMID_28193227	28193227	10.1186/s13012-017-0548-1	2017	Evaluation of scaling-up of HPV self-collection offered by community health workers at home visits to increase screening	UNK	UNK	underscreened_general		community_outreach	chw_door_to_door	mixed	unk	Y	UNK	cytology	observational		315.0		Y	completion_reported	77.5	HPV-positive women: 320/414 had follow-up procedures.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28195317	28195317	10.1002/ijc.30647	2017	Human papillomavirus self-sampling for screening nonattenders: Opt-in pilot implementation with electronic communication	UNK	UNK	nonattenders		home_mail	unk	unk	reminders	Y	UNK	unk	program_evaluation			31.7	N	none		Reported request/return and physician screening after invitation; no HPV-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28223432	28223432	10.1158/1055-9965.epi-16-0960	2017	Performance and Diagnostic Accuracy of a Urine-Based Human Papillomavirus Assay in a Referral Population.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28304400	28304400	10.1038/modpathol.2017.16	2017	Evaluation of p16/Ki-67 dual-stained cytology as triage test for high-risk human papillomavirus-positive women.	UNK	UNK	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28427086	28427086	10.1038/bjc.2017.111	2017	Self-sampling to improve cervical cancer screening coverage in Switzerland: a randomised controlled trial.	UNK	UNK	other		home_mail	mail_to_home_return_mail	mail	unk	Y	UNK	direct_colposcopy	individual_RCT	331.0			Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28579497	28579497	10.1016/j.ypmed.2017.05.021	2017	High-risk human papillomavirus detection in self-sampling compared to physician-taken smear in a responder population of	Netherlands	HIC	nonattenders		other	unk	unk	unk	Y	DNA	cytology	program_evaluation	2015.0			Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28589548	28589548	10.1002/ijgo.12204	2017	A pilot study of community-based self-sampling for HPV testing among non-attenders of cervical cancer screening programs	UNK	UNK	nonattenders		home_mail	mail_to_home_return_mail	mail	unk	Y	DNA	unk	observational				N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	Pilot study with 60 rural women in El Salvador.	Self-sampling was accepted by 41 (68%) participants. ... high-risk HPV ... was 17%.
PMID_28631511	28631511	10.1080/01443615.2017.1323197	2017	Self-collected cervicovaginal sampling for site-of-care primary HPV-based cervical cancer screening: a pilot study in a 	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	direct_colposcopy	observational		100.0	0.0	Y	referral_only		HPV-positive women were referred to colposcopy; attendance/completion not reported.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28724543	28724543	10.1136/bmjopen-2017-016309	2017	Cervical cancer screening in rural Bhutan with the careHPV test on self-collected samples: an ongoing cross-sectional, p	UNK	UNK	never_screened		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	observational	3648.0	71.0	1.0	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28724554	28724554	10.1128/jcm.00550-17	2017	Prevalence of Human Papillomavirus in Self-Taken Samples from Screening Nonattenders.	UNK	UNK	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	other		632.0		Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28864487	28864487	10.1136/bmjopen-2017-017384	2017	Self-administered versus provider-directed sampling in the Anishinaabek Cervical Cancer Screening Study (ACCSS): a quali	Canada	HIC	underscreened_general		community_outreach	outreach_event_distribution	mixed	unk	Y	UNK	cytology	cluster_RCT				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_28879068	28879068	10.1016/j.pmedr.2016.12.014	2017	Self-collected vaginal swabs for HPV screening: An exploratory study of rural Black Mississippi women.	UNK	UNK	other		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
PMID_29094082	29094082	10.1200/jgo.2016.005629	2017	Acceptability of Human Papillomavirus Self-Sampling for Cervical Cancer Screening in an Indigenous Community in Guatemal	UNK	UNK	other	Indigenous/minority focus	community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	cytology	individual_RCT				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.	CORE	extractable_implementation_or_cascade_result	
