record_id	pmid	doi	year	title_short	country_or_region	income_level	target_population	target_population_notes	setting	delivery_model	return_channel	followup_support	self_sampling_confirmed	assay_type	triage_pathway	design	n_invited	n_participated	uptake_pct	followup_closure_reported	followup_reporting_level	followup_completion_pct	followup_notes	equity_stratified_results_reported	acceptability_reported	cost_reported	key_barriers_facilitators	limitations
PMID_25284037	25284037	10.1016/j.ygyno.2014.09.019	2014	Self-sampling experiences among non-attendees to cervical screening.	UNK	UNK	migrant_minority		other	unk	unk	unk	Y	UNK	cytology	observational			8.8	N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_25303975	25303975	10.1186/1471-2458-14-1060	2014	Women's intentions to self-collect samples for human papillomavirus testing in an organized cervical cancer screening pr	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	individual_RCT			3.8	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_25396015	25396015	10.11604/pamj.2014.17.189.3454	2014	Human papillomavirus (HPV) testing on self-collected specimens: perceptions among HIV positive women attending rural and	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_25453572	25453572	10.1016/j.jcv.2014.09.018	2014	The concordance of HPV DNA detection by Hybrid Capture 2 and careHPV on clinician- and self-collected specimens.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	individual_RCT				N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23017435	23017435	10.1016/j.jcv.2012.09.002	2013	Vaginal self-sampling without preservative for human papillomavirus testing shows good sensitivity.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	other				Y	referral_only			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23137168	23137168	10.1111/1469-0691.12063	2013	Vaginal self-sampling is an adequate means of screening HR-HPV types in women not participating in regular cervical canc	France	HIC	nonattenders		home_mail	unk	unk	unk	Y	UNK	cytology	other				Y	completion_reported	69.3	HR-HPV-positive women: 43/62 had 12-month follow-up.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23233356	23233356	10.1002/ijc.27985	2013	Increasing participation in cervical cancer screening: telephone contact with long-term non-attendees in Sweden. Results	UNK	UNK	other		other	unk	unk	unk	Y	UNK	cytology	individual_RCT	4000.0			N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23334437	23334437	10.1097/igc.0b013e318280f3bc	2013	Primary cervical cancer screening and triage using an mRNA human papillomavirus assay and visual inspection.	UNK	UNK	other		other	unk	unk	unk	Y	DNA	cytology	program_evaluation				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23377716	23377716	10.1353/hpu.2013.0017	2013	Cervical cancer screening preferences among African American women in the Mississippi Delta.	United States	HIC	underscreened_general		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23385153	23385153	10.1016/j.ygyno.2013.01.026	2013	The Peru Cervical Cancer Prevention Study (PERCAPS): the technology to make screening accessible.	UNK	UNK	other		other	unk	unk	unk	Y	DNA	direct_colposcopy	program_evaluation		632.0	87.0	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23518442	23518442	10.1016/j.jcv.2013.02.016	2013	Clinical evaluation of high-risk HPV detection on self-samples using the indicating FTA-elute solid-carrier cartridge.	UNK	UNK	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23639287	23639287	10.1186/1472-6874-13-21	2013	A second generation cervico-vaginal lavage device shows similar performance as its preceding version with respect to DNA	Netherlands	HIC	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	unk	other			5.4	N	none			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23707925	23707925	10.1016/j.jviromet.2013.05.009	2013	Evaluation of a multiplex real time PCR assay for the detection of human papillomavirus infections on self-collected cer	UNK	UNK	nonattenders		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	direct_colposcopy	other				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23712523	23712523	10.1002/ijc.28283	2013	HPV self-sampling or the Pap-smear: a randomized study among cervical screening nonattenders from lower socioeconomic gr	France	HIC	nonattenders		other	unk	unk	unk	Y	UNK	cytology	individual_RCT	2011.0		18.3	N	none		Reported screening participation and lesion detection; no post-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23731506	23731506	10.1016/j.ijgo.2013.03.019	2013	Results of a community-based cervical cancer screening pilot project using human papillomavirus self-sampling in Kampala	UNK	UNK	other		home_mail	unk	unk	unk	Y	UNK	direct_colposcopy	other				Y	completion_reported	74.3	Among women infected with HPV, 26/35 (74.3%) attended colposcopy appointments.	N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23867008	23867008	10.1016/j.jcv.2013.06.029	2013	Comparison of use of vaginal HPV self-sampling and offering flexible appointments as strategies to reach long-term non-a	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	individual_RCT	1000.0			Y	completion_reported	70.0	hrHPV-positive self-sampled women: 7/10 attended colposcopy.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23878179	23878179	10.1158/1940-6207.capr-13-0091	2013	An evaluation of novel, lower-cost molecular screening tests for human papillomavirus in rural China.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	individual_RCT				N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_24376516	24376516	10.1371/journal.pone.0082115	2013	Validity and reliability of using a self-lavaging device for cytology and HPV testing for cervical cancer screening: findings from a pilot study.	United States	HIC	other		clinic	clinic_pickup_return_clinic	clinic	unk	Y	DNA	cytology	diagnostic_validation	198	197	99.5	Y	referral_only			N	N	N		Added during final eligibility reconciliation; charted from PubMed abstract-level information.
PMID_21484793	21484793	10.1002/ijc.26128	2012	Experience with high-risk human papillomavirus testing on vaginal brush-based self-samples of non-attendees of the cervi	UNK	UNK	other		other	unk	unk	unk	Y	DNA	direct_colposcopy	individual_RCT				Y	completion_reported	89.1	HPV-positive self-sampling responders: 89.1% adherence to cytology triage; colposcopy referral adherence 95.8%.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_22017806	22017806	10.1111/j.1471-0528.2011.03147.x	2012	Self-sampling of vaginal fluid and high-risk human papillomavirus testing in women aged 50 years or older not attending 	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	direct_colposcopy	other		3618.0		Y	completion_reported	84.8	Among high-risk HPV-positive women, 56/66 attended surgery/colposcopy after self-sampling.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_22172570	22172570	10.1016/j.ejca.2011.11.022	2012	Offering self-sampling for human papillomavirus testing to non-attendees of the cervical screening programme: Characteri	Netherlands	HIC	underscreened_general		other	unk	unk	unk	Y	DNA	cytology	other		39.0		Y	referral_only		Reported CIN yield from linked data but no follow-up attendance/completion metric.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_22619675	22619675	10.1155/2012/728397	2012	Burden of Human Papillomavirus among Haitian Immigrants in Miami, Florida: Community-Based Participatory Research in Act	United States	HIC	migrant_minority		community_outreach	chw_door_to_door	mixed	unk	Y	UNK	cytology	other				N	none			Y	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_22645391	22645391	10.1136/sextrans-2012-050477	2012	A cross-sectional study on the acceptability of self-collection for HPV testing among women in rural China.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23015677	23015677	10.1128/jcm.01506-12	2012	Dry storage and transport of a cervicovaginal self-sample by use of the Evalyn Brush, providing reliable human papilloma	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	DNA	cytology	observational				Y	referral_only			N	Y	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_23075359	23075359	10.3109/01443615.2012.717989	2012	Diagnostic accuracy of self-collected human papillomavirus specimens as a primary screen for cervical cancer.	UNK	UNK	other		primary_care	clinic_pickup_return_clinic	in_person	unk	Y	UNK	direct_colposcopy	observational				Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21115503	21115503	10.1136/sti.2010.046326	2011	Optimising human papillomavirus self-testing for high risk women.	UNK	UNK	other		home_mail	unk	unk	unk	Y	UNK	cytology	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21179038	21179038	10.1038/sj.bjc.6606040	2011	The effect of self-sampled HPV testing on participation to cervical cancer screening in Italy: a randomised controlled t	UNK	UNK	nonattenders		home_mail	mail_to_home_return_mail	mail	reminders	Y	UNK	cytology	individual_RCT				N	none			N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21343937	21343937	10.1038/bjc.2011.48	2011	HPV self-sampling as an alternative strategy in non-attenders for cervical screening - a randomised controlled trial.	UNK	UNK	nonattenders		other	unk	unk	unk	Y	UNK	direct_colposcopy	individual_RCT				Y	completion_reported	87.5	HPV-positive participants: 7/8 attended cervical smear with concurrent colposcopy.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21497619	21497619	10.1016/j.ypmed.2011.03.018	2011	Comparative community outreach to increase cervical cancer screening in the Mississippi Delta.	United States	HIC	underscreened_general		community_outreach	outreach_event_distribution	mixed	unk	Y	DNA	cytology	other			80.5	N	none		Reported self-collection return and Pap appointment attendance; no post-positive follow-up completion.	N	N	Y		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21538664	21538664	10.1002/rmv.686	2011	The potential role of self-sampling for high-risk human papillomavirus detection in cervical cancer screening.	UNK	UNK	other		other	unk	unk	unk	Y	UNK	cytology	other				N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21700548	21700548	10.1684/bdc.2011.1388	2011	[HPV-Hr detection by home self sampling in women not compliant with pap test for cervical cancer screening. Results of a	France	HIC	nonattenders		other	unk	unk	unk	Y	UNK	cytology	individual_RCT	334.0	35.0	6.4	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21730977	21730977	10.1038/bjc.2011.236	2011	Self-sampling and HPV testing or ordinary Pap-smear in women not regularly attending screening: a randomised study.	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	cytology	individual_RCT		4060.0	9.0	N	none			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21752985	21752985	10.1158/1055-9965.epi-11-0307	2011	Self-sample HPV tests as an intervention for nonattendees of cervical cancer screening in Finland: a randomized trial.	UNK	UNK	other		other	unk	unk	reminders	Y	DNA	cytology	individual_RCT	2397.0	76.0	6.0	N	none		Reported screening attendance/coverage; no post-positive follow-up completion.	N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
PMID_21811250	21811250	10.1038/bjc.2011.277	2011	Short-time repeat high-risk HPV testing by self-sampling for screening of cervical cancer.	UNK	UNK	other		home_mail	unk	unk	unk	Y	DNA	cytology	other	2850.0	30.0	1.1	Y	referral_only			N	N	N		Auto-charted from abstract-level info; verify/complete when OA full text is available.
